Accident year,Country,Ons code,Road user,Casualty class,Casualty sex,Casualty age,All casualties
2016,England,E92000001,Other vehicle,Driver or rider,Male,46,16
2016,England,E92000001,Other vehicle,Driver or rider,Male,47,10
2016,England,E92000001,Other vehicle,Driver or rider,Male,48,17
2016,England,E92000001,Other vehicle,Driver or rider,Male,49,13
2016,England,E92000001,Other vehicle,Driver or rider,Male,50,6
2016,England,E92000001,Other vehicle,Driver or rider,Male,51,8
2016,England,E92000001,Other vehicle,Driver or rider,Male,52,9
2016,England,E92000001,Other vehicle,Driver or rider,Male,53,13
2016,England,E92000001,Other vehicle,Driver or rider,Male,54,14
2016,England,E92000001,Other vehicle,Driver or rider,Male,55,9
2016,England,E92000001,Other vehicle,Driver or rider,Male,56,9
2016,England,E92000001,Other vehicle,Driver or rider,Male,57,11
2016,England,E92000001,Other vehicle,Driver or rider,Male,58,11
2016,England,E92000001,Other vehicle,Driver or rider,Male,59,5
2016,England,E92000001,Other vehicle,Driver or rider,Male,60,9
2016,England,E92000001,Other vehicle,Driver or rider,Male,61,10
2016,England,E92000001,Other vehicle,Driver or rider,Male,62,7
2016,England,E92000001,Other vehicle,Driver or rider,Male,63,6
2016,England,E92000001,Other vehicle,Driver or rider,Male,64,8
2016,England,E92000001,Other vehicle,Driver or rider,Male,65,6
2016,England,E92000001,Other vehicle,Driver or rider,Male,66,4
2016,England,E92000001,Other vehicle,Driver or rider,Male,67,10
2016,England,E92000001,Other vehicle,Driver or rider,Male,68,4
2016,England,E92000001,Other vehicle,Driver or rider,Male,69,2
2016,England,E92000001,Other vehicle,Driver or rider,Male,70,3
2016,England,E92000001,Other vehicle,Driver or rider,Male,71,3
2016,England,E92000001,Other vehicle,Driver or rider,Male,72,3
2016,England,E92000001,Other vehicle,Driver or rider,Male,73,3
2016,England,E92000001,Other vehicle,Driver or rider,Male,74,2
2016,England,E92000001,Other vehicle,Driver or rider,Male,75,4
2016,England,E92000001,Other vehicle,Driver or rider,Male,76,6
2016,England,E92000001,Other vehicle,Driver or rider,Male,77,10
2016,England,E92000001,Other vehicle,Driver or rider,Male,78,3
2016,England,E92000001,Other vehicle,Driver or rider,Male,79,6
2016,England,E92000001,Other vehicle,Driver or rider,Male,80,1
2016,England,E92000001,Other vehicle,Driver or rider,Male,81,3
2016,England,E92000001,Other vehicle,Driver or rider,Male,82,5
2016,England,E92000001,Other vehicle,Driver or rider,Male,83,8
2016,England,E92000001,Other vehicle,Driver or rider,Male,84,4
2016,England,E92000001,Other vehicle,Driver or rider,Male,85,3
2016,England,E92000001,Other vehicle,Driver or rider,Male,86,3
2016,England,E92000001,Other vehicle,Driver or rider,Male,87,6
2016,England,E92000001,Other vehicle,Driver or rider,Male,88,7
2016,England,E92000001,Other vehicle,Driver or rider,Male,90,2
2016,England,E92000001,Other vehicle,Driver or rider,Male,91,3
2016,England,E92000001,Other vehicle,Driver or rider,Male,92,2
2016,England,E92000001,Other vehicle,Driver or rider,Male,93,1
2016,England,E92000001,Other vehicle,Driver or rider,Male,94,1
2016,England,E92000001,Other vehicle,Driver or rider,Male,96,1
2016,England,E92000001,Other vehicle,Driver or rider,Female,Unknown or missing,7
2016,England,E92000001,Other vehicle,Driver or rider,Female,8,1
2016,England,E92000001,Other vehicle,Driver or rider,Female,12,1
2016,England,E92000001,Other vehicle,Driver or rider,Female,13,1
2016,England,E92000001,Other vehicle,Driver or rider,Female,14,5
2016,England,E92000001,Other vehicle,Driver or rider,Female,15,5
2016,England,E92000001,Other vehicle,Driver or rider,Female,16,4
2016,England,E92000001,Other vehicle,Driver or rider,Female,17,5
2016,England,E92000001,Other vehicle,Driver or rider,Female,18,4
2016,England,E92000001,Other vehicle,Driver or rider,Female,19,5
2016,England,E92000001,Other vehicle,Driver or rider,Female,20,4
2016,England,E92000001,Other vehicle,Driver or rider,Female,21,5
2016,England,E92000001,Other vehicle,Driver or rider,Female,22,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,23,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,24,3
2016,England,E92000001,Other vehicle,Driver or rider,Female,25,9
2016,England,E92000001,Other vehicle,Driver or rider,Female,26,3
2016,England,E92000001,Other vehicle,Driver or rider,Female,27,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,28,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,29,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,30,4
2016,England,E92000001,Other vehicle,Driver or rider,Female,31,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,32,4
2016,England,E92000001,Other vehicle,Driver or rider,Female,33,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,34,3
2016,England,E92000001,Other vehicle,Driver or rider,Female,35,4
2016,England,E92000001,Other vehicle,Driver or rider,Female,36,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,37,5
2016,England,E92000001,Other vehicle,Driver or rider,Female,38,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,39,4
2016,England,E92000001,Other vehicle,Driver or rider,Female,40,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,42,3
2016,England,E92000001,Other vehicle,Driver or rider,Female,43,4
2016,England,E92000001,Other vehicle,Driver or rider,Female,44,3
2016,England,E92000001,Other vehicle,Driver or rider,Female,45,4
2016,England,E92000001,Other vehicle,Driver or rider,Female,46,3
2016,England,E92000001,Other vehicle,Driver or rider,Female,47,4
2016,England,E92000001,Other vehicle,Driver or rider,Female,49,8
2016,England,E92000001,Other vehicle,Driver or rider,Female,50,8
2016,England,E92000001,Other vehicle,Driver or rider,Female,51,6
2016,England,E92000001,Other vehicle,Driver or rider,Female,52,6
2016,England,E92000001,Other vehicle,Driver or rider,Female,53,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,54,3
2016,England,E92000001,Other vehicle,Driver or rider,Female,55,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,56,4
2016,England,E92000001,Other vehicle,Driver or rider,Female,57,3
2016,England,E92000001,Other vehicle,Driver or rider,Female,58,4
2016,England,E92000001,Other vehicle,Driver or rider,Female,59,1
2016,England,E92000001,Other vehicle,Driver or rider,Female,60,1
2016,England,E92000001,Other vehicle,Driver or rider,Female,61,1
2016,England,E92000001,Other vehicle,Driver or rider,Female,62,4
2016,England,E92000001,Other vehicle,Driver or rider,Female,63,4
2016,England,E92000001,Other vehicle,Driver or rider,Female,64,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,65,6
2016,England,E92000001,Other vehicle,Driver or rider,Female,66,3
2016,England,E92000001,Other vehicle,Driver or rider,Female,67,3
2016,England,E92000001,Other vehicle,Driver or rider,Female,68,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,69,1
2016,England,E92000001,Other vehicle,Driver or rider,Female,70,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,71,4
2016,England,E92000001,Other vehicle,Driver or rider,Female,72,4
2016,England,E92000001,Other vehicle,Driver or rider,Female,73,1
2016,England,E92000001,Other vehicle,Driver or rider,Female,74,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,75,1
2016,England,E92000001,Other vehicle,Driver or rider,Female,76,1
2016,England,E92000001,Other vehicle,Driver or rider,Female,77,6
2016,England,E92000001,Other vehicle,Driver or rider,Female,78,3
2016,England,E92000001,Other vehicle,Driver or rider,Female,79,4
2016,England,E92000001,Other vehicle,Driver or rider,Female,80,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,82,3
2016,England,E92000001,Other vehicle,Driver or rider,Female,84,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,85,3
2016,England,E92000001,Other vehicle,Driver or rider,Female,87,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,88,3
2016,England,E92000001,Other vehicle,Driver or rider,Female,89,2
2016,England,E92000001,Other vehicle,Driver or rider,Female,90,1
2016,England,E92000001,Other vehicle,Driver or rider,Female,91,3
2016,England,E92000001,Other vehicle,Driver or rider,Female,92,1
2016,England,E92000001,Other vehicle,Driver or rider,Female,94,1
2016,England,E92000001,Other vehicle,Driver or rider,Female,101,1
2016,England,E92000001,Other vehicle,Passenger,Male,Unknown or missing,7
2016,England,E92000001,Other vehicle,Passenger,Male,1,1
2016,England,E92000001,Other vehicle,Passenger,Male,3,1
2016,England,E92000001,Other vehicle,Passenger,Male,4,2
2016,England,E92000001,Other vehicle,Passenger,Male,5,3
2016,England,E92000001,Other vehicle,Passenger,Male,7,1
2016,England,E92000001,Other vehicle,Passenger,Male,8,3
2016,England,E92000001,Other vehicle,Passenger,Male,11,4
2016,England,E92000001,Other vehicle,Passenger,Male,15,1
2016,England,E92000001,Other vehicle,Passenger,Male,16,1
2016,England,E92000001,Other vehicle,Passenger,Male,18,4
2016,England,E92000001,Other vehicle,Passenger,Male,19,5
2016,England,E92000001,Other vehicle,Passenger,Male,20,1
2016,England,E92000001,Other vehicle,Passenger,Male,21,3
2016,England,E92000001,Other vehicle,Passenger,Male,22,5
2016,England,E92000001,Other vehicle,Passenger,Male,23,1
2016,England,E92000001,Other vehicle,Passenger,Male,24,5
2016,England,E92000001,Other vehicle,Passenger,Male,25,2
2016,England,E92000001,Other vehicle,Passenger,Male,26,3
2016,England,E92000001,Other vehicle,Passenger,Male,27,6
2016,England,E92000001,Other vehicle,Passenger,Male,28,5
2016,England,E92000001,Other vehicle,Passenger,Male,29,3
2016,England,E92000001,Other vehicle,Passenger,Male,30,4
2016,England,E92000001,Other vehicle,Passenger,Male,31,1
2016,England,E92000001,Other vehicle,Passenger,Male,32,4
2016,England,E92000001,Other vehicle,Passenger,Male,33,7
2016,England,E92000001,Other vehicle,Passenger,Male,34,4
2016,England,E92000001,Other vehicle,Passenger,Male,35,3
2016,England,E92000001,Other vehicle,Passenger,Male,36,4
2016,England,E92000001,Other vehicle,Passenger,Male,37,3
2016,England,E92000001,Other vehicle,Passenger,Male,38,6
2016,England,E92000001,Other vehicle,Passenger,Male,39,5
2016,England,E92000001,Other vehicle,Passenger,Male,40,1
2016,England,E92000001,Other vehicle,Passenger,Male,41,3
2016,England,E92000001,Other vehicle,Passenger,Male,42,2
2016,England,E92000001,Other vehicle,Passenger,Male,43,3
2016,England,E92000001,Other vehicle,Passenger,Male,44,1
2016,England,E92000001,Other vehicle,Passenger,Male,45,3
2016,England,E92000001,Other vehicle,Passenger,Male,46,3
2016,England,E92000001,Other vehicle,Passenger,Male,47,2
2016,England,E92000001,Other vehicle,Passenger,Male,48,3
2016,England,E92000001,Other vehicle,Passenger,Male,49,5
2016,England,E92000001,Other vehicle,Passenger,Male,51,1
2016,England,E92000001,Other vehicle,Passenger,Male,53,1
2016,England,E92000001,Other vehicle,Passenger,Male,55,2
2016,England,E92000001,Other vehicle,Passenger,Male,57,2
2016,England,E92000001,Other vehicle,Passenger,Male,58,1
2016,England,E92000001,Other vehicle,Passenger,Male,59,2
2016,England,E92000001,Other vehicle,Passenger,Male,60,1
2016,England,E92000001,Other vehicle,Passenger,Male,62,1
2016,England,E92000001,Other vehicle,Passenger,Male,64,1
2016,England,E92000001,Other vehicle,Passenger,Male,65,2
2016,England,E92000001,Other vehicle,Passenger,Male,66,1
2016,England,E92000001,Other vehicle,Passenger,Male,80,1
2016,England,E92000001,Other vehicle,Passenger,Female,Unknown or missing,6
2016,England,E92000001,Other vehicle,Passenger,Female,4,5
2016,England,E92000001,Other vehicle,Passenger,Female,5,5
2016,England,E92000001,Other vehicle,Passenger,Female,7,1
2016,England,E92000001,Other vehicle,Passenger,Female,10,2
2016,England,E92000001,Other vehicle,Passenger,Female,12,2
2016,England,E92000001,Other vehicle,Passenger,Female,14,1
2016,England,E92000001,Other vehicle,Passenger,Female,15,2
2016,England,E92000001,Other vehicle,Passenger,Female,17,2
2016,England,E92000001,Other vehicle,Passenger,Female,18,2
2016,England,E92000001,Other vehicle,Passenger,Female,20,3
2016,England,E92000001,Other vehicle,Passenger,Female,22,2
2016,England,E92000001,Other vehicle,Passenger,Female,23,2
2016,England,E92000001,Other vehicle,Passenger,Female,24,1
2016,England,E92000001,Other vehicle,Passenger,Female,26,1
2016,England,E92000001,Other vehicle,Passenger,Female,27,2
2016,England,E92000001,Other vehicle,Passenger,Female,29,3
2016,England,E92000001,Other vehicle,Passenger,Female,31,1
2016,England,E92000001,Other vehicle,Passenger,Female,33,1
2016,England,E92000001,Other vehicle,Passenger,Female,34,1
2016,England,E92000001,Other vehicle,Passenger,Female,35,1
2016,England,E92000001,Other vehicle,Passenger,Female,37,2
2016,England,E92000001,Other vehicle,Passenger,Female,39,1
2016,England,E92000001,Other vehicle,Passenger,Female,40,3
2016,England,E92000001,Other vehicle,Passenger,Female,41,2
2016,England,E92000001,Other vehicle,Passenger,Female,45,1
2016,England,E92000001,Other vehicle,Passenger,Female,46,4
2016,England,E92000001,Other vehicle,Passenger,Female,47,2
2016,England,E92000001,Other vehicle,Passenger,Female,50,5
2016,England,E92000001,Other vehicle,Passenger,Female,51,2
2016,England,E92000001,Other vehicle,Passenger,Female,53,2
2016,England,E92000001,Other vehicle,Passenger,Female,54,1
2016,England,E92000001,Other vehicle,Passenger,Female,55,2
2016,England,E92000001,Other vehicle,Passenger,Female,56,5
2016,England,E92000001,Other vehicle,Passenger,Female,57,1
2016,England,E92000001,Other vehicle,Passenger,Female,59,1
2016,England,E92000001,Other vehicle,Passenger,Female,61,2
2016,England,E92000001,Other vehicle,Passenger,Female,62,1
2016,England,E92000001,Other vehicle,Passenger,Female,63,1
2016,England,E92000001,Other vehicle,Passenger,Female,64,1
2016,England,E92000001,Other vehicle,Passenger,Female,65,1
2016,England,E92000001,Other vehicle,Passenger,Female,66,1
2016,England,E92000001,Other vehicle,Passenger,Female,68,3
2016,England,E92000001,Other vehicle,Passenger,Female,72,4
2016,England,E92000001,Other vehicle,Passenger,Female,74,1
2016,England,E92000001,Other vehicle,Passenger,Female,75,1
2016,England,E92000001,Other vehicle,Passenger,Female,76,1
2016,England,E92000001,Other vehicle,Passenger,Female,77,1
2016,England,E92000001,Other vehicle,Passenger,Female,82,1
2016,England,E92000001,Other vehicle,Passenger,Female,87,1
2016,England,E92000001,Other vehicle,Passenger,Female,89,1
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,0,1
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,2,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,3,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,4,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,5,8
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,6,9
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,7,7
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,8,16
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,9,10
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,10,17
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,11,19
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,12,15
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,13,12
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,14,13
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,15,8
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,16,9
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,17,7
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,18,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,19,6
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,20,7
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,21,10
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,22,7
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,23,6
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,24,7
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,25,6
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,26,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,27,5
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,28,12
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,29,11
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,30,7
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,31,8
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,32,7
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,33,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,34,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,35,5
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,36,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,37,5
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,38,7
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,39,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,40,5
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,41,6
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,42,5
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,43,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,44,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,45,7
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,46,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,47,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,48,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,49,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,51,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,52,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,53,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,54,5
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,55,7
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,56,6
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,57,6
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,58,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,59,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,60,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,61,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,62,6
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,63,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,64,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,65,5
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,66,5
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,67,6
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,68,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,69,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,70,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,71,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,72,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,73,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,74,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,75,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,76,5
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,77,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,78,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,79,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,80,7
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,81,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,83,1
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,86,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,88,1
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,89,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,90,1
2016,Wales,W92000004,Pedestrian,Pedestrian,Male,93,1
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,0,1
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,2,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,3,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,4,6
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,5,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,6,5
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,7,7
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,8,9
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,9,5
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,10,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,11,17
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,12,7
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,13,10
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,14,11
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,15,7
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,16,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,17,5
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,18,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,19,5
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,20,6
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,21,9
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,22,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,23,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,24,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,25,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,26,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,27,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,28,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,29,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,30,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,31,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,32,6
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,33,6
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,34,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,35,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,36,1
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,38,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,39,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,40,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,41,6
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,42,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,43,1
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,44,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,45,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,46,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,47,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,49,1
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,50,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,51,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,52,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,53,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,54,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,55,5
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,56,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,57,1
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,58,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,59,5
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,60,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,61,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,62,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,63,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,64,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,65,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,66,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,67,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,68,8
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,69,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,70,6
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,71,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,72,2
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,73,1
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,74,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,76,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,77,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,78,6
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,79,1
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,80,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,81,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,83,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,84,1
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,85,3
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,86,4
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,87,1
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,88,1
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,96,1
2016,Wales,W92000004,Pedestrian,Pedestrian,Female,97,1
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,Unknown or missing,1
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,4,1
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,6,1
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,7,3
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,8,1
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,9,6
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,10,5
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,11,9
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,12,8
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,13,9
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,14,8
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,15,6
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,16,8
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,17,5
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,18,3
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,19,6
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,20,6
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,21,6
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,22,11
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,23,9
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,24,10
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,25,3
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,26,2
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,27,2
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,28,7
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,29,10
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,30,6
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,31,3
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,32,5
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,33,9
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,34,4
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,35,12
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,36,8
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,37,3
2016,Wales,W92000004,Pedal cycle,Driver or rider,Male,38,10
